source_id,target_id,relation,prov,namespace_source_id,namespace_target_id,source_to_target
MONDO:0019159,SNOMED:449829009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019159,ORPHANET:75566,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019160,ORPHANET:75567,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019160,SNOMED:715627004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019161,ICD10:N25.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019161,MESH:D011546,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019161,ORPHANET:756,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019161,SNOMED:43941006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019162,ICD10:I15.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019162,ORPHANET:757,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019162,SNOMED:15689008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019164,ICD10:Q93.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019164,ORPHANET:75857,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019164,SNOMED:719666002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019165,ICD10:E22.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019165,MESH:C562787,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019165,ORPHANET:759,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019165,SNOMED:237816004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019167,ORPHANET:761,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019167,ICD10:D69.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019167,SNOMED:86074002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019168,MESH:D052880,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019168,SNOMED:65110003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019168,ICD10:M60.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019168,ORPHANET:764,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019168,DOID:876,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019168,MEDDRA:10037652,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019168,EFO:1001409,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019169,SNOMED:46683007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019169,ICD10:E74.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019169,ORPHANET:765,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019169,SNOMED:124593001,xref,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019169,EFO:0007459,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019169,DOID:3649,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019169,ORPHANET:79243,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019170,MESH:D010488,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019170,ICD10:M30.0,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019170,ORPHANET:767,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019170,SNOMED:155441006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019170,DOID:9810,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019170,MEDDRA:10036024,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019171,MEDDRA:10057926,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019171,SNOMED:442917000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019171,ORPHANET:768,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019171,ICD10:I45.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019172,ORPHANET:77,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019172,SNOMED:69278003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019172,DOID:12271,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019172,MESH:D015783,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019172,MEDDRA:10002532,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019172,ICD10:Q13.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019173,ICD10:A82,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019173,MEDDRA:10037742,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019173,ORPHANET:770,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019173,DOID:11260,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019173,ICD10:A82.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019173,ICD10:A82.9,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019173,MESH:D011818,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019173,ICD10:A82.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019173,SNOMED:14168008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019175,ICD10:I89.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019175,ORPHANET:77240,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019176,ORPHANET:77258,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019176,ICD10:Q87.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019177,ORPHANET:77295,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019177,ICD10:E75.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019177,SNOMED:722064003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019178,ICD10:Q87.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019178,ORPHANET:77300,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019179,SNOMED:724098008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019179,MESH:C579873,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019179,ORPHANET:77301,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019179,ICD10:Q93.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019180,ORPHANET:774,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019180,ICD10:I78.0,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019180,SNOMED:21877004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019180,DOID:1270,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019180,MEDDRA:10019883,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019180,MESH:D013683,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019181,MESH:C564490,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019181,DOID:0050776,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019181,ORPHANET:777,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019182,ORPHANET:77828,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019182,ICD10:E66.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019186,EFO:0005224,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019186,MEDDRA:10037731,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019186,ICD10:A78,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019186,DOID:11100,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019186,ORPHANET:781,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019186,MESH:D011778,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019186,SNOMED:186788009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019186,MEDDRA:10037688,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019187,MEDDRA:10059255,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019187,ORPHANET:782,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019187,ICD10:Q13.81,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019187,DOID:14686,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019187,SNOMED:47507006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019187,MESH:C535679,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019187,ICD10:Q13.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019188,ICD10:Q87.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019188,MESH:D012415,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019188,SNOMED:45582004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019188,MEDDRA:10039281,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019188,DOID:1933,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019188,ORPHANET:783,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019189,ORPHANET:79062,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019189,SNOMED:237911005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019190,ICD10:D12.6,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019190,ORPHANET:79076,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019191,ORPHANET:79078,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019191,MESH:D008882,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019191,MEDDRA:10052317,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019191,ICD10:K11.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019191,SNOMED:7826003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019191,DOID:12900,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019191,MEDDRA:10051457,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019192,ORPHANET:79085,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019192,ICD10:E88.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019193,DOID:0080300,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019193,ICD10:E88.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019193,SNOMED:86907008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019193,ORPHANET:79086,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019194,ICD10:E88.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019194,ORPHANET:79088,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019195,SNOMED:724349009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019195,ICD10:G71.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019195,ORPHANET:79091,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019196,ORPHANET:79093,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019196,ICD10:G37.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019196,SNOMED:230379007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019197,ICD10:G40.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019197,ORPHANET:79097,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019197,SNOMED:717276003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019198,ICD10:H44.13,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019198,EFO:1001205,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019198,SNOMED:75315001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019198,MEDDRA:10042742,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019198,DOID:12029,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019198,MESH:D009879,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019198,ORPHANET:79098,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019198,ICD10:H44.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019199,ORPHANET:79099,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019200,ICD10:H35.52,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019200,ORPHANET:791,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019200,DOID:10584,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019200,SNOMED:28835009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019200,MESH:D012174,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019200,MEDDRA:10038914,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019200,ICD10:H35.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019200,MESH:C538365,xref,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019201,ICD10:G72.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019201,ORPHANET:79102,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019201,MEDDRA:10043788,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019201,SNOMED:30967002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019202,ORPHANET:79105,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019202,SNOMED:253042009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019202,MEDDRA:10066948,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019202,ICD10:C49.9,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019202,DOID:0080534,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019203,SNOMED:236302005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019203,ICD10:J84.114,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019203,ORPHANET:79126,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019203,DOID:2800,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019203,ICD10:J84.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019203,MEDDRA:10066728,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019204,MEDDRA:10066393,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019204,ICD10:J68.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019204,ORPHANET:79127,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019205,ORPHANET:79129,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019206,ORPHANET:79132,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019207,ICD10:P70.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019207,SNOMED:721088003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019207,ORPHANET:79134,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019208,SNOMED:427086003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019208,ICD10:G61.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019208,ORPHANET:79138,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019209,MESH:D004672,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019209,EFO:0007332,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019209,SNOMED:52947006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019209,DOID:10844,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019209,MEDDRA:10014596,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019209,ORPHANET:79139,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019209,ICD10:A83.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019210,ORPHANET:79140,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019210,MESH:D015266,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019210,ICD10:C44.6,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019210,ICD10:C44.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019210,EFO:1001471,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019210,ICD10:C44.7,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019210,SNOMED:253001006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019211,ICD10:Q84.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019211,ORPHANET:79143,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019212,SNOMED:41495000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019212,ORPHANET:79152,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019212,ICD10:Q82.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019213,ORPHANET:79158,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019214,EFO:1000061,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0019214,MEDDRA:10061023,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019214,DOID:2978,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019214,ORPHANET:79161,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019214,MESH:D002239,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019215,ORPHANET:79163,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019216,ICD10:E72.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019216,SNOMED:16784003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019216,ORPHANET:79166,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019218,ORPHANET:79168,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019219,ORPHANET:79169,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019220,ORPHANET:79171,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019222,ICD10:E72.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019222,SNOMED:28882002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019222,ORPHANET:79173,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019223,ORPHANET:79174,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019223,ICD10:E71.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019224,ORPHANET:79175,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019224,ICD10:E72.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019225,ICD10:E74.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019225,ORPHANET:79177,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019226,ORPHANET:79178,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019226,ICD10:E74.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019227,ORPHANET:79179,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019228,ICD10:E70.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019228,ICD10:E70.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019228,ORPHANET:79181,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019228,DOID:9265,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019228,ICD10:E70.40,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019229,ORPHANET:79183,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019229,ICD10:E71.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019230,ORPHANET:79185,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019231,ICD10:E74.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019231,ORPHANET:79186,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019232,ORPHANET:79187,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019233,ORPHANET:79188,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019233,ICD10:E71.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019234,DOID:0080377,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019234,SNOMED:742876007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019234,ORPHANET:79189,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019234,MESH:C531857,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019234,MESH:C536664,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019235,ORPHANET:79190,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019236,ORPHANET:79191,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019236,MEDDRA:10061476,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019237,ICD10:G40.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019237,ORPHANET:79192,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019238,ORPHANET:79193,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019238,DOID:0050832,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019238,MEDDRA:10070969,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0019239,ORPHANET:79194,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019240,ORPHANET:79195,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019241,SNOMED:9128006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019241,ICD10:E72.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019241,ORPHANET:79196,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019242,SNOMED:116020001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019242,ICD10:E71.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019242,ICD10:E71.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019242,ICD10:E71.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019242,ORPHANET:79197,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019243,ORPHANET:79200,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019245,MESH:D008064,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019245,ORPHANET:79204,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019245,ICD10:E75.6,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019245,SNOMED:10741005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019245,DOID:9455,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019245,ICD10:E75.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019246,ORPHANET:79207,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019248,ORPHANET:79212,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019248,SNOMED:70528007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019248,DOID:0080488,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019248,MESH:D009081,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019249,SNOMED:11380006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0019249,ORPHANET:79213,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0019249,ICD10:E76.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019249,MESH:D009083,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0019249,ICD10:E76.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0019249,DOID:12798,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0019249,ICD10:E76.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
